"Role ID","Role Name","RSoundex"
2882,"Miss Crews","M226"
2883,"Hollywood Reporter","H436"
2884,"Hop Cho Lee","H124"
2885,"Lamprett Bellboys","L516"
2886,"James Giddy","J522"
2887,"Samuel Breeze","S541"
2888,"Frida","F630"
2889,"Doctor Dionisio Genoni","D236"
2890,"Barone Tito Belcredi","B653"
2891,"Bette Brennan","B316"
2892,"Joan Brennan","J516"
2893,"Emily Brennan","E541"
2894,"Father Donnally","F363"
2895,"Mrs. Helen Alving","M624"
2896,"Oswald Alving","O243"
2897,"Jacob Engstrand","J215"
2898,"Regina Engstrand","R255"
2899,"Harold","H643"
2900,"Joe Mott","J530"
2901,"Don Parritt","D516"
2902,"Chuck Morello","C225"
2903,"Moran","M650"
2904,"Hippolyta's Attendant","H143"
2905,"Sir Roger Otley","S662"
2906,"Dodger","D326"
2907,"Dutch Skipper","D322"
2908,"Servingman to Hammon","S615"
2909,"Young Macduff","Y525"
2910,"Serving Woman","S615"
2911,"Tony Lumpkin","T545"
2912,"Jack Slang","J222"
2913,"Diggory","D260"
2914,"Sir Charles Marlow","S626"
2915,"Ropeen","R150"
2916,"Rio Rita","R630"
2917,"Princess Grace","P652"
2918,"Miss Gilchrist","M224"
2919,"I. R. A. Officer","I612"
2920,"Bo  ","B000"
2921,"Ellis","E420"
2922,"Slater","S436"
2923,"Hally","H400"
2924,"Birger","B626"
2925,"Audun","A350"
2926,"Helen Fletcher","H451"
2927,"Doris","D620"
2928,"Girl of the Club","G641"
2929,"T.T. Williams","T345"
2930,"Barney MacKean","B655"
2931,"Court Musician","C635"
2932,"Miss Madurga","M253"
2933,"Masha","M200"
2934,"Vershinin","V625"
2935,"Ferapont","F615"
2936,"Street Singer","S363"
2937,"Lady Jane","L325"
2938,"Lady Elizabeth","L342"
2939,"Valentino","V453"
2940,"Elbow","E410"
2941,"Friar Peter","F661"
2942,"Kate Keepdown","K321"
2943,"Macheath (Mack the Knife)","M235"
2944,"Reverend Kimball","R165"
2945,"Tiger Brown","T261"
2946,"Lucy Brown","L216"
2947,"Molly  ","M400"
2948,"Dolly","D400"
2949,"Keyboards","K163"
2950,"Trombonist","T651"
2952,"Bass Player","B214"
2953,"Trumpet Player","T651"
2954,"Nick Verdis","N221"
2955,"Roy Lane","R450"
2956,"Lil Rice","L462"
2957,"Mazie Smith","M225"
2958,"Grace","G620"
2959,"Martha","M630"
2960,"Lady Elizabeth Grey","L342"
2961,"Attendant to Aragon","A353"
2962,"Philip, King of France","P412"
2963,"Blanch of Castile","B452"
2964,"A  Lord","A463"
2965,"Dumaine #1","D550"
2966,"Parolles' Page","P642"
2967,"Gentleman to Lear","G534"
2968,"Imogen Parrott","I525"
2969,"James Telfer","J523"
2970,"Ferdinand Gadd","F635"
2971,"Augustus Colpoys","A223"
2972,"Avonia Bunn","A151"
2973,"Captain De Foenix","C135"
2974,"Mr. Denzil","M635"
2975,"Miss Lowell","M244"
2976,"Frances Black","F652"
2977,"Owen Turner","O536"
2978,"Irene","I654"
2979,"William H. Gallegher","W452"
2980,"Plain-Clothes Man","P452"
2981,"Chick Boyle","C221"
2982,"Meg Magrath","M252"
2983,"Babe Botrelle","B113"
2984,"Barnette Lloyd","B653"
2985,"Lisa Belmondo","L214"
2986,"Lizzie Borden","L216"
2987,"Katherina","K365"
2988,"Katherine of Aragon","K365"
2989,"Cardinal Campeius","C635"
2990,"Lady Jane Heathcote","L325"
2991,"Capucius","C122"
2992,"Third Lord","T634"
2993,"Rustic Servant","R232"
2994,"Curse of the Starving Class","C621"
2995,"One in Sumptous Armor","O552"
2996,"Troilus' Boy","T642"
2997,"Scavenger Child","S215"
2998,"Solomon Isaacs","S455"
2999,"Clara","C460"
3000,"Jackie Coryton","J222"
3001,"Gooper","G160"
3002,"Mae","M000"
3003,"Maecenas","M252"
3004,"Mowbray","M160"
3005,"Buster","B236"
3006,"Sonny","S500"
3007,"Dixie","D200"
3008,"Trixie","T620"
3009,"Spurio","S160"
3010,"Vindice","V532"
3011,"Dondolo","D534"
3012,"Castiza","C232"
3013,"Venerio","V560"
3014,"Scurrile","S264"
3015,"Maire","M600"
3016,"Tracy","T620"
3017,"Ben  ","B500"
3018,"Dr. John Seward","D625"
3019,"Lucy Westenra","L223"
3020,"Jonathan Harker","J535"
3021,"Mina Murray","M556"
3022,"Renfield","R514"
3023,"George Seacoal","G622"
3024,"Posthumus' Mother","P235"
3025,"Posthumus' Second Brother","P235"
3026,"Berkeley","B624"
3027,"Edward Plantagenet","E363"
3028,"Margaret Plantagenet","M626"
3029,"Lord Cardinal Bourchier","L632"
3030,"Christopher Urswick","C623"
3031,"Norwegian Soldier","N625"
3032,"Parlourmaid","P646"
3033,"Octavius Robinson","O231"
3034,"John Tanner","J535"
3035,"Ann Whitefield","A531"
3036,"Henry Straker","H562"
3037,"Dona Ana","D550"
3038,"Barnaby Tucker","B651"
3039,"Cabman","C155"
3040,"Mrs. Irene Molloy","M626"
3041,"Ermengarde","E655"
3042,"Belle","B400"
3043,"Salesman","S425"
3044,"Tommy","T500"
3045,"Britannia","B635"
3046,"Conductor","C532"
3047,"Saxophone Player","S215"
3048,"Violin Player","V451"
3049,"Geraldine Barclay","G643"
3050,"Sergeant Match","S625"
3051,"Marilyn","M645"
3052,"Denise","D520"
3053,"Smuggler","S524"
3054,"John Bates","J513"
3055,"Duke of Britaine","D211"
3056,"French Attendant","F652"
3057,"Clarinet","C465"
3058,"Bejart","B263"
3059,"Marquise-Therese Du Parc","M622"
3060,"Howard","H630"
3061,"Mrs. Krebs","M622"
3062,"Reverend Jeremiah Brown","R165"
3063,"Platt","P430"
3064,"Bannister","B523"
3065,"Mrs. Loomis","M624"
3066,"Young Vendor","Y521"
3067,"Bea-Bea","B100"
3068,"Tom Davenport","T531"
3069,"Court Reporter","C636"
3070,"Dr. Amos Keller","D652"
3071,"Harry Y. Esterbrook","H623"
3072,"Mrs. Bannister","M621"
3073,"Corkin","C625"
3074,"Dr. Bradman","D616"
3075,"Elvira","E416"
3076,"Bernard   ","B656"
3077,"Man 1","M500"
3078,"Woman 1","W550"
3079,"Emily   ","E540"
3080,"Amy   ","A500"
3081,"Laura","L600"
3082,"Dr. Eastland","D623"
3083,"Horning","H655"
3084,"Madeleine Béjart","M345"
3085,"Armande Béjart","A655"
3086,"Brécourt","B626"
3087,"La Thorillière","L364"
3088,"Belinda","B453"
3089,"Cupid","C130"
3090,"Loyalty","L430"
3091,"Crab's Handler","C612"
3092,"Petey","P300"
3093,"Meg   ","M200"
3094,"Lulu","L400"
3095,"Goldberg","G431"
3096,"Ellie Dunn","E435"
3097,"Nurse Guinness","N622"
3098,"Captain Shotover","C135"
3099,"Lady Ariadne Utterword","L363"
3100,"Hesione Hushabye","H252"
3101,"Mazzini Dunn","M253"
3102,"Hector Hushabye","H236"
3103,"Boss Mangan","B255"
3104,"Randall Utterword","R534"
3105,"The Burglar","T162"
3106,"Truvy","T610"
3107,"Annelle","A540"
3108,"Shelby","S410"
3109,"Clairee","C460"
3110,"M'Lynn","M450"
3111,"Ouiser","O260"
3112,"Forestor","F623"
3113,"Purse","P620"
3114,"Philip of France","P411"
3115,"Loveless","L142"
3116,"Hotspur's Squire","H321"
3117,"Henry Percy, Earl of Northumberland","H561"
3118,"Charley","C640"
3119,"Letta","L300"
3120,"Donado","D530"
3121,"Bergetto","B623"
3122,"Richardetto","R263"
3123,"Vasques","V222"
3124,"Poggio","P200"
3125,"Annabella","A514"
3126,"Philotis","P432"
3127,"Sir George Thunder","S626"
3128,"Zachariah","Z260"
3130,"Muz
Muz","M252"
3131,"Banks","B522"
3132,"Miss Hill","M240"
3133,"Trap","T610"
3134,"Walter Morley","W436"
3135,"Royal Messenger","R452"
3136,"Paulina's Servant","P452"
3137,"Time, as Chorus","T522"
3138,"Showgirl","S264"
3139,"Sloth","S430"
3140,"Bleeding Sergeant","B435"
3141,"Antigone","A532"
3142,"Elaine Harper","E456"
3143,"Laura Wingfield","L652"
3144,"Miss Julie","M224"
3145,"Billie Dawn","B435"
3146,"Gina Ekdal","G523"
3147,"Margaret Morley","M626"
3148,"Lily Agnes","L425"
3149,"Gibson McFarland","G125"
3150,"Charlie","C640"
3151,"Jack Rugby","J226"
3152,"Dairy Maid","D653"
3153,"Young Woman","Y525"
3154,"Harpagon","H612"
3155,"Valère","V460"
3156,"La Flèche","L142"
3157,"Elise","E420"
3158,"Master Simon","M236"
3159,"Frosine","F625"
3160,"Dame Claude","D524"
3161,"Master Jacques","M236"
3162,"Brindavoine","B653"
3163,"La Merluche","L564"
3164,"Commissioner","C525"
3165,"Cléante","C453"
3166,"Anselme","A524"
3167,"Scott","S230"
3168,"Amundsen","A553"
3169,"Kathleen","K345"
3170,"Bowers","B620"
3171,"Wilson","W425"
3172,"Oates","O320"
3173,"Eva","E152"
3174,"Escanes","E225"
3175,"Sir Thomas Tyrrel","S635"
3176,"Gypsy Violinist","G121"
3177,"Verona Family Son","V651"
3178,"Pablo Gonzales","P142"
3179,"Second Drawer","S253"
3181,"Petruchio's Servant","P362"
3182,"Pursuivant","P621"
3183,"Lieutenant to Aufidius","L355"
3184,"Volscian Guard","V422"
3185,"Volscian Lord","V422"
3186,"Dinah Lord","D546"
3187,"George Kittredge","G622"
3188,"Seth Lord","S346"
3189,"Doctor Parsons","D236"
3190,"Lennie","L500"
3191,"The Boss","T120"
3192,"Curley","C640"
3193,"Curley's Wife","C642"
3194,"Slim","S450"
3195,"Carlson","C642"
3196,"Captain Jack Boyle","C135"
3197,"Johnny Boyle","J514"
3198,"Mrs. Maisie Madigan","M625"
3199,"Mrs. Tancred","M623"
3200,"Jerry Devine","J631"
3201,"An Irregular Mobilizer","A562"
3202,"Joshua","J200"
3203,"Hugo","H200"
3204,"Lady India","L353"
3205,"Patrice Bombelles","P362"
3206,"Madame Desmortes","M353"
3207,"Geraldine Capulet","G643"
3208,"Messerschmann","M262"
3209,"Romainville","R551"
3210,"General","G564"
3211,"Footman","F355"
3212,"Frederick","F636"
3213,"Lord to Duke Senior","L633"
3214,"Wedding Musician","W352"
3215,"Faery attending Titania","F635"
3216,"Mansky","M522"
3217,"Ilona Szabo","I452"
3218,"Johann Dwornitschek","J536"
3219,"Mell","M400"
3220,"Wagner","W256"
3221,"Lucifer","L216"
3222,"Gluttony","G435"
3223,"Lechery","L260"
3224,"Devil Wife","D141"
3225,"First Scholar","F623"
3226,"Pride","P630"
3227,"Weird Sister","W632"
3228,"Eddie Brock","E316"
3229,"Harry Brock","H616"
3230,"Assistant Manager","A223"
3231,"Manicurist","M526"
3232,"Siro","S600"
3233,"Ligurio","L260"
3234,"Lucretia","L263"
3235,"Hjalmar Ekdal","H245"
3236,"Molvik","M412"
3237,"Pettersen","P362"
3238,"Jensen","J525"
3239,"Richard Hallen","R263"
3240,"Faye Precious","F162"
3241,"Miss Viola Becker","M214"
3242,"Mr. Winfield Davis","M651"
3243,"Kristin","K623"
3244,"Docent","D253"
3245,"Siri von Essen-Strindberg","S615"
3246,"Viggo Schiwe","V222"
3247,"Marie Caroline David","M626"
3248,"Daughter of Antiochus","D236"
3249,"Her Son","H625"
3250,"Her Daughter","H632"
3251,"The Gentleman Caller","T253"
3252,"Her Son/ The Gentleman Caller","H625"
3253,"Fairie","F600"
3254,"Lady to Lady Grey","L334"
3255,"Eunice Hubbell","E521"
3256,"Hanging Woman","H525"
3257,"John , Duke of Bedford","J532"
3258,"Sir William Lucy","S645"
3259,"Lord Vaux","L631"
3260,"French Lord Dumain","F652"
3261,"Duli","D400"
3262,"Charles Wykeman","C642"
3263,"French Porter","F652"
3264,"Walter Whitmore","W436"
3265,"Sergeant Truscott","S625"
3266,"Claudio von Furstenburg","C431"
3267,"Jacques de Boys","J222"
3268,"Philip    ","P410"
3269,"Solanius","S452"
3270,"Lucullus","L242"
3271,"Titus   ","T320"
3272,"Madame Pernelle","M351"
3273,"Damis","D520"
3274,"Tartuffe","T631"
3275,"Flipote","F413"
3276,"Recruiting Officer","R263"
3277,"Sergeant Major","S625"
3278,"Man with Eye Patch","M531"
3279,"Old Colonel","O432"
3280,"Regimental Clerk","R255"
3281,"Young Soldier","Y522"
3282,"Older Soldier","O436"
3283,"One-Armed Peasant","O565"
3284,"Soldier with Fur Coat","S436"
3285,"Peasant Father","P253"
3286,"Peter","H524"
3287,"Elyot Chase","E432"
3288,"Victor Prynne","V236"
3289,"Amanda Prynne","A553"
3290,"Louise","L200"
3291,"Sir Anthony Absolute","S653"
3292,"Bob Acres","B126"
3293,"Mr. Faulkland","M614"
3294,"Acre's Servant","A262"
3295,"Julia's Maid","J425"
3296,"Mr. Manningham","M655"
3297,"Mrs. Manningham","M625"
3298,"Rough","R200"
3299,"Josephine","J215"
3300,"Geoffrey","G160"
3301,"Phil Hogan","P425"
3302,"Mike Hogan","M225"
3303,"Girl/Eleonora","G644"
3304,"Coquelin","C245"
3305,"Page to Prince Henry","P231"
3306,"Father Peter","F361"
3307,"Sister Franziska","S236"
3308,"Franz Singvogel","F652"
3309,"Stanley Kowalski","S354"
3310,"Steve Hubbell","S311"
3311,"Harold Mitchell (Mitch)","H643"
3312,"Young Collector","Y522"
3313,"Richard (later Gloucester)","R263"
3314,"Edmund, Earl of Rutland","E355"
3315,"King Lewis IX","K524"
3316,"Lieutenant of the Tower","L355"
3317,"Mayor of Coventry","M612"
3318,"Morocco's Attendant","M622"
3319,"Arragon's Attendant","A625"
3320,"Bailiff","B410"
3321,"Court Clerk","C632"
3322,"Taurus","T620"
3323,"Cleopatra's Messenger","C413"
3324,"Lucerius","L262"
3325,"Guide's Son","G322"
3326,"Ejnar","E256"
3327,"Schoolmaster","S245"
3328,"Brand's Mother","B653"
3329,"Johanssen","J525"
3330,"Dean","D500"
3331,"Mother in Audience","M365"
3332,"Gerd","G630"
3333,"Nilssen, a Guide","N425"
3334,"Brand   ","B653"
3335,"Mari   ","M600"
3336,"Kirsten","K623"
3337,"Tavern Keeper","T165"
3338,"Tavern Keeper's Son","T165"
3339,"Vagabond","V215"
3340,"Governor   ","G165"
3341,"Governor's Wife","G165"
3342,"Sheriff's Man","S612"
3343,"Gentleman Prisoner","G534"
3344,"York's Guard","Y622"
3345,"Wife to Simpcox","W132"
3346,"Sir Richard Ratcliff","S662"
3347,"1st Senator","1232"
3348,"1st Stranger","1232"
3349,"2nd Senator","2532"
3350,"Abdul","A134"
3351,"Adam/Sir Oliver Martext","A352"
3352,"Alberto Barcos","A416"
3353,"Amalia Berg","A541"
3354,"Amiens/Ensemble","A552"
3355,"Amira","A560"
3356,"Anna Jedlikova","A523"
3357,"Burgundy/French Soldier/Ensemble","B625"
3358,"Charles, the wrestler","C642"
3359,"Clara Stepaneck","C462"
3360,"Cleopatra/ Teenage Girl","C413"
3361,"Commando","C553"
3362,"Cornwall Servant/ Captain/Ensemble","C654"
3363,"Dance Captain","D522"
3364,"Delia","D400"
3365,"Derek","D620"
3366,"Dr. Rank","D665"
3367,"Dvornichek","D165"
3368,"Father Bojovic","F361"
3369,"Father Karolyi","F362"
3370,"Fatima","F350"
3371,"Flaminius/ Ensemble","F455"
3372,"French Soldier/Ensemble","F652"
3373,"Gabriella","G164"
3374,"Alex Gal","G400"
3375,"Governess","G165"
3376,"Grigori","G626"
3377,"Henri Fontannes","H561"
3378,"Herald/Ensemble","H643"
3379,"Hymen/Ensemble","H555"
3380,"Ivor","I160"
3381,"Jaques de Boys/Dennis","J223"
3382,"Jenny/The Woman","J535"
3383,"Jeweller","J460"
3384,"Juan Guarneri","J526"
3385,"Kent","K530"
3386,"Kent's Gentleman","K532"
3387,"King of France/Doctor","K521"
3388,"Lear","L600"
3389,"Le Beau","L100"
3390,"Leland","L453"
3391,"Leo Katz","L232"
3392,"Lucilius/Ensemble","L242"
3393,"Maddalena Guarneri","M345"
3394,"Messenger/ Ensemble","M252"
3395,"Mikhail Czaba","M242"
3396,"Mrs. Linde","M624"
3397,"Nils Krogstad","N422"
3398,"Nora","N600"
3399,"Old Man/ Ensemble","O435"
3400,"Oliver Davenport","O416"
3401,"Otto Berg","O316"
3402,"Outlaw/Ensemble","O345"
3403,"Paula Guarneri","P426"
3404,"Pusbas","P212"
3405,"Raif","R100"
3406,"Rosa","R200"
3407,"Toni Newsome","T552"
3408,"Torvald Helmer","T614"
3409,"Tunu","T500"
3410,"Turai","T600"
3411,"Ventidius/Creditor/Ensemble","V533"
3412,"William/Ensemble","W455"
3413,"Yasmin","Y255"
3414,"The Woman","T550"
3415,"Nico","N200"
3416,"Swedish Man","S325"
3417,"Teenage Girl","T522"
3418,"Creditor","C633"
3419,"A Hoochy-Kootch","A223"
3420,"Birdie Hubbard","B631"
3421,"Mrs. Annie Dudgeon","M625"
3422,"Titus Dudgeon","T323"
3423,"William Dudgeon","W453"
3424,"Mrs. William Dudgeon","M624"
3425,"Miss Dudgeon","M233"
3426,"Sergeant A. Lionell Truscott","S625"
3427,"Private Neville Clive","P613"
3428,"Major Swindon","M262"
3429,"Reverend Edward Brudenell","R165"
3430,"Private Ian Lewellen","P613"
3431,"Private Nigel Goodbody","P613"
3432,"Polixenes' Servant","P425"
3433,"Lord Fancourt Babberley","L631"
3434,"Brassett","B623"
3435,"Oedipus","O312"
3436,"Creon","C650"
3437,"Tiresias","T622"
3438,"Jocasta","J223"
3439,"Corinthian Messenger","C653"
3440,"Palace Messenger","P425"
3441,"Oedipus' Guard","O312"
3442,"Creon's Guard","C652"
3443,"Handmaiden to Jocasta","H535"
3444,"Suppliant Child","S145"
3445,"Boy to Tiresias","B336"
3446,"Telegraph Lineman","T426"
3447,"Another Lineman","A536"
3448,"Jason Maple","J255"
3449,"Gabby Maple","G151"
3450,"Alan Squier","A452"
3451,"Mrs. Chisholm","M622"
3452,"Jackie","J220"
3453,"Eddie ""Pyles"" Pagliacci","E314"
3454,"Legion Commander","L252"
3455,"Another Legionnaire","A536"
3456,"Another Deputy","A536"
3457,"Lady in Waiting to Countess","L353"
3458,"Talbot's Captain","T413"
3459,"Old Shepherdess","O432"
3460,"Aediles","A342"
3461,"Count Melun","C535"
3462,"La Varole","L164"
3463,"Mowbray's Herald","M162"
3464,"Gregory Potpan","G626"
3465,"Verona Family Father","V651"
3466,"Verona Family Daughter","V651"
3467,"Doctor of Divinity","D236"
3468,"Fourth Player","F631"
3469,"Estragon","E236"
3470,"Pozzo","P200"
3471,"Tom   ","T500"
3472,"Arab","A610"
3473,"Harry   ","H600"
3474,"Lorene","L650"
3475,"Side Kick","S322"
3476,"Society Gentleman","S232"
3477,"Senex","S520"
3478,"Domina","D550"
3479,"Hysterium","H236"
3480,"Pseudolus","P234"
3481,"Erronius","E652"
3482,"Miles Gloriosus","M422"
3483,"Lycus","L220"
3484,"Tintinabula","T535"
3485,"Panacea","P520"
3486,"Gymnasia","G552"
3487,"A Geminae","A255"
3488,"Thea Elvsted","T412"
3489,"Judge Brack","J321"
3490,"Ellert Loevborg","E463"
3491,"Epicure Mammon","E126"
3492,"Lovewit","L130"
3493,"Maja","M200"
3494,"King of  Fairies","K521"
3495,"Fruit Vendor","F631"
3496,"Algernon Moncrieff","A426"
3497,"Lady Bracknell","L316"
3498,"Hon. Gwendolen Fairfax","H525"
3499,"Cecily Cardew","C242"
3500,"Rev. Canon Chasuble, D.D.","R125"
3501,"Merriman","M655"
3502,"Octavia's Lady","O231"
3503,"Tubal Magnificoes","T145"
3504,"M. Fleurant","M146"
3505,"Peaseblossom","P214"
3506,"Louis xi, King of France","L222"
3507,"1st Executioner","1232"
3508,"First Trojan Woman","F623"
3509,"Second Myrmidon","S253"
3510,"Justice Silence","J232"
3511,"Servant to York","S615"
3512,"Boars Head Attendant","B623"
3513,"King's Page","K522"
3514,"Alexander Serebryakov","A425"
3515,"Sonya","S500"
3516,"Ivan Voynitsky","I151"
3517,"Uncle Vanya","U524"
3518,"Maureen","M650"
3519,"Nelly","N400"
3520,"Daughter to Clarence","D236"
3521,"Sir Nicholas Vaux","S652"
3522,"Gordon Miller","G635"
3523,"Faker Englund","F265"
3524,"Joseph Gribble","J212"
3525,"Leo Davis","L312"
3526,"Gregory Wagner","G626"
3527,"Simon Jenkins","S552"
3528,"Timothy Hogarth","T532"
3529,"Bank Messenger","B525"
3530,"Senator Blake","S536"
3531,"Michael James Flaherty","M242"
3532,"Bellman","B455"
3533,"Tituba","T310"
3534,"Abigail Williams","A124"
3535,"Mrs. Ann Putnam","M625"
3536,"Reverend John Hale","R165"
3537,"Betty Parris","B316"
3538,"Rebecca Nurse","R125"
3539,"Deputy-Governor Danforth","D132"
3540,"Suky Tawdry","S233"
3541,"Poppyseed","P123"
3542,"Pine Nut","P553"
3543,"Pomegranate","P526"
3544,"Tarragon","T625"
3545,"Abby Brewster","A116"
3546,"Rev. Dr. Harper","R136"
3547,"Officer Klein","O126"
3548,"Martha Brewster","M631"
3549,"Mortimer Brewster","M635"
3550,"Mr. Gibbs","M621"
3551,"Jonathon Brewster","J535"
3552,"Dr. Einstein","D652"
3553,"Officer O'Hara","O126"
3554,"The Common Man","T255"
3555,"Sir Thomas More","S635"
3556,"Richard Rich","R263"
3557,"Margaret More","M626"
3558,"Signor Chapuys","S256"
3559,"William Raper","W456"
3560,"King Henry VIII","K525"
3561,"First Carrier","F623"
3562,"Second Carrier","S253"
3563,"Tom Wingfield","T552"
3564,"Alfred","A416"
3565,"Martin Vanderhoff","M635"
3566,"Mr. De Pinna","M631"
3567,"Rheba","R100"
3568,"Eurydice","E632"
3569,"Second Guard, a Corporal","S253"
3570,"Third Guard","T632"
3571,"Luisa","L200"
3572,"El Gallo","E424"
3573,"The Mute","T530"
3574,"Bellamy","B450"
3575,"Hucklebee","H224"
3576,"Harpist","H612"
3577,"Jailer ","J460"
3578,"Bolingbroke's Herald","B452"
3579,"First Commoner","F623"
3580,"Commoner","C556"
3581,"Angélique","A524"
3582,"M. Diafoirus, Sr.","M316"
3583,"Chief Watchman","C132"
3584,"Attendant to Juno","A353"
3585,"Gonerill","G564"
3586,"Foppington's Servingmaid","F152"
3587,"Francesca","F652"
3588,"Lear's Gentleman","L622"
3589,"Mimi","M500"
3590,"Maizey","M200"
3591,"Myra","M600"
3592,"Midge","M320"
3593,"Mabel","M140"
3594,"Brazencourt","B625"
3595,"Faithful","F314"
3596,"Captain Constant","C135"
3597,"First Wench","F623"
3598,"Another Gentleman","A536"
3599,"Mrs. Squeezum","M622"
3600,"Duchess of Norfolk","D221"
3601,"Garter King-at-Arms","G636"
3602,"Epilogue","E142"
3603,"Second Brother","S253"
3604,"Duke Frederick's Hairdresser","D216"
3605,"First Sailor","F623"
3606,"Arviragus","A616"
3607,"Philarmonos","P465"
3608,"First Jailer","F623"
3609,"Second Jailer","S253"
3610,"Frenchman","F652"
3611,"British Captain","B632"
3612,"Marshall","M624"
3613,"First Huntsman","F623"
3614,"Second Huntsman","S253"
3615,"Keeper of the Tower","K161"
3616,"La Beau","L100"
3617,"Martext","M632"
3618,"Egyptian","E213"
3619,"Lady Sycamore","L322"
3620,"Court Page","C631"
3621,"Changeling Boy","C524"
3622,"Admiral Bourban","A356"
3623,"Tutor to Rutland","T363"
3624,"Peachum","P250"
3625,"Crook-Fingered Jack","C621"
3626,"Robin of Bagshot","R151"
3627,"Ben Budge","B513"
3628,"Mrs. Coaxer","M622"
3629,"Dolly Trull","D436"
3630,"Voltore","V436"
3631,"Peregrine","P626"
3632,"Nano","N500"
3633,"Serving Girl","S615"
3634,"Castrone","C236"
3635,"Bonario","B560"
3636,"Androgyno","A536"
3637,"Notary","N360"
3638,"Third Merchant","T635"
3639,"Shipmaster","S152"
3640,"Chatillon","C345"
3641,"Second Executioner","S253"
3642,"Sir Thomas Lovell","S635"
3643,"Servant to Arragon","S615"
3644,"One in Armor","O556"
3645,"Servant to Paris","S615"
3646,"Son of Priam","S511"
3647,"Servant to Diomedes","S615"
3648,"Gentleman to Orsino","G534"
3649,"Old Soldier","O432"
3650,"Servant to Pompey","S615"
3651,"Harpsichord","H612"
3652,"Flute & Alto Flute","F434"
3653,"Bass Clarinet","B224"
3654,"Oboe","O100"
3655,"English Horn","E524"
3656,"French Horn","F652"
3657,"String Bass","S365"
3658,"Asmath","A253"
3659,"Sir William Stafford","S645"
3660,"Sir John Stanley","S625"
3661,"Margery Jordain","M626"
3662,"Lord Scales","L632"
3663,"Sawyer","S600"
3664,"Knight of Lear's Train","K523"
3665,"Arragon's Mother","A625"
3666,"Prologue","P642"
3667,"Citizen's Wife","C325"
3668,"Rafe","R100"
3669,"Stage Boy","S321"
3670,"Prompter","P651"
3671,"Venturewell","V536"
3672,"Jasper","J216"
3673,"Humphrey","H516"
3674,"Tim   ","T500"
3675,"Lady to Buy Pepper","L331"
3676,"Mistress Merrythought","M236"
3677,"Old Merrythought","O435"
3678,"Tapster of Bell Inn","T123"
3679,"Host of Bell Inn","H231"
3680,"Barberoso","B616"
3681,"Prisoner to the Giant","P625"
3682,"Jasper's Boy","J216"
3683,"Pompiona","P515"
3684,"Venturewell's Boy","V536"
3685,"Merrythought's Boy","M632"
3686,"William Hammerton","W455"
3687,"George Greengoose","G622"
3688,"Recorder","R263"
3689,"Viol da Gamba","V432"
3690,"Bass Viol","B214"
3691,"Cymbal Player","C514"
3692,"Sir Thomas Gargrave","S635"
3693,"Countess of Auvergne","C532"
3694,"Ancient Pistol","A525"
3695,"Le Fer","L160"
3696,"First Musician","F623"
3697,"Second Musician","S253"
3698,"Second Soldier","S253"
3699,"First Commando","F623"
3700,"Second Commando","S253"
3701,"Restorer","R236"
3702,"Michael Williams","W452"
3703,"Seller","S460"
3704,"Young Marcius","Y525"
3705,"Second Gentlewoman","S253"
3706,"First Royal  Groom","F623"
3707,"Waif","W100"
3708,"Jack Nightingale","J225"
3709,"Ralph Edgeworth","R413"
3710,"John Littlewit","J543"
3711,"Hanging Thief","H525"
3712,"Puritan","P635"
3713,"First Constable","F623"
3714,"Second Constable","S253"
3715,"Bass   ","B200"
3716,"Dancing & Singing Ensemble","D525"
3717,"First Soprano","F623"
3718,"Second Soprano","S253"
3719,"Alto","A430"
3720,"Tenor","T560"
3721,"Attendant to Astringer","A353"
3722,"First Lord Dumain","F623"
3723,"Second Lord Dumain","S253"
3724,"Pertinax Surly","P635"
3725,"Sheriff's Carrier","S612"
3726,"Player Prologue","P461"
3727,"Castruccio","C236"
3728,"Silvio","S410"
3729,"Marquis of Pescara","M622"
3730,"Servant to Julius Caesar","S615"
3731,"Decius Brutus","D221"
3732,"Lord Marshall","L635"
3733,"First Gardener","F623"
3734,"Third Gardener","T632"
3735,"Sir Walter Raleigh","S643"
3736,"Frobisher's Yeoman","F612"
3737,"Queen's Banner","Q521"
3738,"Dollabella","D414"
3739,"Troylus","T642"
3740,"Troylus' Valet","T642"
3741,"Servant to Morocco","S615"
3742,"Lutenist","L352"
3743,"Lord Sandys","L632"
3744,"Doctor Butts","D236"
3745,"Sergeant at Arms","S625"
3746,"Spanish Gentleman","S152"
3747,"Marquess of Dorset","M622"
3748,"Sir James Tyrrel","S625"
3749,"Sir Robert Brakenbury","S661"
3750,"Lucillius","L242"
3751,"Philotus","P432"
3752,"Lafeu","L100"
3753,"Countess of Rousillon","C532"
3754,"Henry, Earl of Richmond","H566"
3755,"Second Sailor","S253"
3756,"Rosse","R200"
3757,"Menteth","M533"
3758,"Boy, Son to Macbeth","B253"
3759,"Dumain","D550"
3760,"Claudius, King of Denmark","C432"
3761,"Sir John Hume","S625"
3762,"Shipmate","S153"
3763,"George, a Weaver","G621"
3764,"Young Clifford","Y522"
3766,"Senator of Rome","S536"
3767,"Gentlewoman to Volumnia","G534"
3768,"Gentlewoman to Valeria","G534"
3769,"Senator of Corioli","S536"
3770,"Citizen of Antium","C325"
3771,"Servant to Aufidius","S615"
3772,"Volscian Officer","V422"
